review_text,category
pembuatan dan pengalihan ke aplikasi digital seharusnya mempermudah bukan mempersulit dari pendaftaran sudah dipersulit harus datang ke kelurahan untuk scan aktivasi setelah itu dipersulit dengan pindai scan kartu keluarga yang hasil pindainya tidak menampilkan dokumen tidak di izinkan download dokumen semoga ada perbaikan,Neutral
tujuan dari aplikasi nya bagus tapi cara aktivasinya kok masih harus ke kantor disdukpil masih manual scan qr tujuan digitalisasi itu selain keamanan ya bisa di gunakan kapanpun darimanapun dari perangkat apapun semoga kebijakan prosedur aktivasinya bisa di rubah dan jangan lupa keamanan data nya harus terjaga apalagi sudah ada uu nya terima kasih,Positive
aktifasinya gampang buat launchingnya masih berjalan semoga saja bagus,Positive
sangat membantu untuk scan barcode harus langsung ke dinas kependudukan dan pencatatan sipil lalu dibantu oleh adb yang sangat ramah ,Positive
enggak install dulu lah ratingnya jelek komennya juga jelek jelek wahai pemerintah yang terhormat benerin dulu aplikasinya rating diatas baru install,Negative
ini konsepnya bagaimana ? pakai aplikasi agar urusan per ktp an cukup diselesaikan dengan metode online ini malah disuruh scan barcode yang harus didapatkan ke kantor dispendukcapil dengan kata lain tetap harus offline min apakah barcode nya enggak bisa dikirim via wa atau email saja ?,Negative
mohon maaf kenapa saya berulang kali install gagal terus ? koneksi kencang memori luas sudah hapus data dan cache juga enggak mau sudah restart hp juga enggak mau padahal lagi butuh banget saya coba pancing download aplikasi lain di play store bermaksud apakah memang aplikasi ini yang enggak bisa didownload atau play store nya yang bermasalah ternyata aplikasi lain semua bisa didownload ini bagaimana solusinya ? padahal lagi butuh banget,Negative
kenapa dokumen enggak bisa di buka,Negative
kok error enggak bisa di buka lagi selalu terjadi kesalahan,Negative
susah kali membukanya tolong dibantu,Negative
aplikasinya cukup mudah untuk digunakan dan gampang dipahami ,Positive
tolong untuk aplikasi nya ditingkatkan lagi masih terdapat beberapa kekurangan adapun yang saya alami aplikasi ini tidak dapat menampilkan kakak serta akte lahir hanya ktp saja yang di tampilkan jika memang mau memudahkan masyarakat kiranya kelemahan yang terdapat pada aplikasi ini agar segera diperbaiki terima kasih ,Neutral
aplikasi yang akan mempermudah adminduk scan barcode perlu datang ke kantor untuk verifikasi dan keamanan datahanya sekali setelah itu lancar sekali lagi verifikasi offline sangat penting untuk menjaga data pribadi,Positive
aplikasi nya susah kebuka loading terus pas ambil foto muka di tunggu diemin menguras baterai di redmi brati menit sama sekali enggak kebuka pdahl buat buka aplikasi lainyya langsung loding detik paling lama detik juga kebuka pengiinnya berkembang tapi kok ngambang ,Negative
aplikasi sekelas kemendagri yang mempunyai anggaran besar masih banyak masalah dan bug dan masih sering error mohon di tingkatkan lagi kualitas pelayanannya,Neutral
tolong dong dibagian dokumen buat melihat ktp sama kakak loadingnya jangan terlalu lama takutnya ada keperluan yang urgent jadi tolong banget jangan terlalu lama loading nya,Negative
app masih perlu perbaikan tidak suport di hp sony dan iphone menu ambil foto gelap ,Neutral
alhamdulillah dengan ktp digital mempermudah dalam berbagai urusan dukcapil bisa,Positive
konsepnya digital tapi caranya masih konvensional mau daftar sudah bagus online eh masih harus scan qr datang ke dukcapil sama saja ribet kenapa harus datang fisik lagi ke dukcapil hanya untuk scan qr ? kan katanya sudah ada face recognition ,Negative
bagi saya aplikasi ini tidak ubahnya aplikasi pemerintah pada umumnya ui ux nya buruk terlebih belum lagi soal kemanan dari tahun ke tahun dukcapil ini seperti hanya menghabis kan anggaran menggiring data kita sebagai warga masyarakat ke dalam aplikasi belum selesai kasus ktp elektronik ini muncul lagi yang baru segala tapi sampai saat ini tidak ada transparansi soal keamanan data dan tidak ada integrasi data antara urusan satu dan lainnya pemerintah ini parah !,Negative
ribet harus ke dukcapil harusnya bagi yang sudah punya ktp tidak harus verifikasi datanya sudah ada kecuali bikin baru ,Negative
nice tapi saran saja sih buat kedepannya itu ktp digital sama kartu keluarga digital resolusinya naikin dikit kenapa burik amat deh,Negative
aplikasi sangat bagus memudahkan kami masyarakat dalam kepengurusan dokumen adminduk tranformasi digital dan inovasi yang terkini,Positive
masih banyak bug di beberapa type hp seperti tidak bisa mengambil photo alias hitam pekat tidak menampak wajah saran saya berinama aplikasinya masih beta atau dalam proses pengembangan atau jangan di publikasikan dulu ,Neutral
kenapa ya setiap aplikasi atau situs pemerintah selalu lambat ? ! harusnya situs aplikasi pemerintah itu terbaik karena untuk melayani masyarakat anggarannya juga dari pemerintah kok lah daftarnya berhasil pengajuan layanan sudah ada begitu mau di cek hasil pengajuan layanan eh aplikasi enggak bisa dibuka alasannya terjadi kesalahan koneksi padahal menonton apapun juga lancar pakai wifi juga enggak bisa dibuka apapun provider wifinya ,Negative
asal an enggak guna lambat,Negative
aplikasinya bagus cukup mudah digunakan tapi apakah ikd belum ada fitur log out di perangkat ?,Neutral
app ini hanya bisa untuk satu nik saja sekarang intinya semua orang harus punya smartphone dulu ya lalu bagaimana dengan lansia yang sudah sulit menggunakan smartphone dan orang yang enggak mampu punya hp untuk mengurus administrasi ke kantor dukcapil ? sedangkan sekarang mereka hanya melayani publik yang sudah ambil nomor antrian dari app ini ,Negative
hampir semua aplikasi birokrasi konektivitas bosok kabeh ! mulai dari simkah ikd dll bosok kabeh server e,Neutral
aplikasi ini memudahkan dan cukup baik kemana enggak harus bawa dokumen hardcopy lagi semoga terus disempurnakan lagi fungsi dan ui nya biar semakin memudahkan dan menjangkau seluruh lapisan masyarakat ,Positive
aplikasi enggak jelas ini masa koneksi bermasalah mulu,Negative
ok,Positive
hampir baik namun ada saja bug seperti aplikasi tiba keluar sendiri ,Negative
tolong perbaiki banyak layanan yang tidak bisa diakses salah satunya dokumen tidak muncul tentang kartu keluarga dll ,Neutral
tolong di perbaiki aplikasinya soalnya saya membuka dokumen kakak tidak pernah kebuka ,Neutral
tolonglah kalau ada aplikasi layanan yang belum siap diterbitkan di cek dulu apakah berfungsi dengan baik uang untuk bikin suatu aplikasi juga tidak murah dari semua layanan baik pemerintahan dan kepolisian yang berbasis aplikasi enggak ada pembenahan ataupun perbaikan sama sekali terakhir update mei yang benar saja aplikasi lainnya saja bulan kali update pembaruan tidak masalah update membebani hp yang pentinh fungsinya terjamin korupsi lagi,Negative
cape cape buang kuota saja untuk download terjadi kesalahan koneksi mulu,Negative
sebenarnya sudah cukup bagus aplikasi nya cuma yang menurut saya agak ribet adalah saat scan kode qr yang harus datang ke disdukcapil kenapa tidak di permudah proses nya misalkan saat verifikasi data berhasil langsung di kirim email kode qr nya jadi kode qr tersebut bisa di download lalu di scan sendiri itu saja sih kekurangan nya,Negative
mantap sudah bisa ajukan lewat aplikasi dan bisa cetak kakak secara mandiri,Neutral
kita kan download di aplikasi nya google berarti segala sesuatunya bukannya terekam oleh google ya setiap data yang berhubungan dengan mereka apapun aplikasi nya mohon maaf kalau salah hanya kekhawatiran orang awam ,Negative
aplikasi tidak dapat di gunakan jaringan full enggak tapi memuat terus aplikasi pemerintah selalu kurang puas,Negative
pelayan nya sangat baik menurutku asalkan sabar pasti oke seperti nama linknya pasti oke he,Positive
masalah koneksi padahal sinyal kencang enggak,Negative
kalau sudah online kenapa musti datang ke dukcapil meminta qr code kenapa tidak di kirim email atau wa saja ? ?,Negative
ini yang ditunggu tunggu dari sejak terbitnya e ktp saya berharap kedepannya lebh canggih lagi dan akhirnya terbit pula aplikasi digital ini tidak perlu membawa ktp fisik lagi semoga kedepan semakin canggih lagi dan aman tentunya ,Positive
suka ngelek kalau dibuka aplikasi nya,Positive
keren dan sangat bermanfaat aplikasinya top buat dukcapil !,Positive
lupa password bagaimana cara nya pak,Neutral
aplikasi sangat di sayang kan saya tidak bisa membuka dokumen dan ada bacaan dokumen sedang di integrasikan kalo kita butuh untuk keperluan lain pun sulit untuk mencetak nya karena tidak ada tulisan untuk mencetak dan enggak semua orang tau cara menggunakan aplikasi ini padahal sudah pakai wifi dan kuota tetap tidak bisa jadi tolong kasih solusi nya seperti apa karena aplikasi kurang maksimalterima kasih,Negative
aplikasi enggak jelas,Negative
lebih praktis simple aman registrasi perangkat harus kak dukcapil nya,Positive
ini yang punya ide bikin apknya kenapa deh katanya buat mempermudah mau cetak ktpnya saja susah karya ke kantor dukcapil dulu mau scan qr saja enggak bisa harus dibagiin dulu baru bisa dikiranya gue punya hp kali harus sher kak device lain,Negative
tidak bisa dibuka saat memuat muter terus,Negative
alhamdulillah dengan aplikasi ini bisa membantu enggak takut lagi ktinggalan ktp semoga cepat di sah kan agar tidak ada lagi banyak korban pinjolamien ,Positive
sejauh ini konsep aplikasi bagus cuma untuk fitur regis kenapa harus ada scan qr code yang harus di dukcapil ? kalau bisa diganti ke mode verifikasi yang dilakukan oleh petugas dukcapil selain itu fitur save offline juga perlu jadi disaat kondisi user tidak memiliki jaringan dapat tetap akses ,Positive
aplikasi nya sih bagus cuman masih ribet karena harus scen qr ,Positive
meminta tolong saya swafoto loading terus tidak bisa upload sekalinya bisa waktu di kecamatan scan barcode di meminta selfie ulang saya selfie buram padahal kalau pakai camera depan hp asli enggak lewat aplikasi ikd jelas tidak buram,Neutral
aplikasi yang bagus semoga tidak ditembus skim hack sehingga seluruh data pribadi enggak disalahgunakan,Positive
saya sudah masukin pin dan tidak masuk ! !,Negative
mohon dipertimbangkan untuk bisa digunakan lebih dari hp untuk akun karena hp saya kameranya rusak sedangkan akun cuma bisa di hp terpaksa saya menggunakan hp keluarga kendalanya bagaimana jika hp nya akan didaftarkan untuk akun pemilik hp ? kalau akun bisa digunakan di lain hp maka aka lebih mudah cukup meminta kode verifikasi ke nomor terdaftar sehingga rahasia data tetap terjaga,Neutral
belum daftar sudah dinfokan adanya id digital semoga tranformasi ada manfaatnya dan lebih baik ,Positive
tolong di perbaiki tidak bisa di download,Neutral
sementara ini sangat baik selanjutnya untuk lebih ditingkatkan lagi terima kasih disdukcapil kab muba ,Positive
kalau buka dokumen kok tidak bisa min mohon pengarahan nya pakai data maupun wifi tetap tidak bisa terima kasih,Negative
hudh uninstal terus install lgmsh saja enggak bisa dibuka ini aplikasi maksudnya buat apa sih ?,Neutral
waktu pertama masuk dokumen komplit sesaat kemudian dokumen tidak di temukan tolong beri penjelasan kenapa ?,Negative
aplikasi asal bikin ga mutu bikinan para koruptor ini mahbuat apa install aplikasi ini kalau harus ke capil buat scan barkodesangat aneh kl bisa ke capil kota asal mah enggak perlu bingung bung,Negative
ok,Positive
kenapa data seperti kartu keluarga tidak ada masih banyak dokumen tidak ter tera ,Negative
mau cetak kakak mandiri malah suruh scan ke petugas juga sama saja enggak mandiri namanya tolong perbaiki sistem penggunaan nya supaya enggak penuhin kantor administrasi juga kan,Negative
sebenarnya kalian tinggal datang ke kantor kecamatan enggak perlu ke kantor disdukcapil untuk melakukan scan barcode yang mjd masalah adalah enggak semua perusahaan lembaga menerima ktp jenis ini karena tetap ada yang meminta foto kopi jadi sebenarnya efikasi dari aplikasi ini masih jauh dari kebutuhan masyarakat pada umumnya karena sejauh ini belum semua pelayanan mengadopsi sistem digital agak ruwet juga bukan ?,Negative
rumit sekli,Negative
dengan adanya aplikasi digital id sangat membantu dan memberikan kemudahan kepada masyarakat apabila lupa membawa fisik ktp atau kakak serta lebih praktis ,Positive
aplikasi yang sangat tidak berguna pakai banget disuruh foto tapi tidak menampilkan hasil gambar padahal posisi sudah benar dan dalam cahaya terang aplikasi milik pemerintah kok kayak begini banget malu maluin ,Negative
kenapa loading terus ? jika masih banyak bug dan belum sempurna jangan di rilis aplikasinya buang buang quota saja ,Negative
saya kok enggak muncul dokumen saya di menu dokumen,Negative
kalau bisa hilangkan verifikasi dengan qr code nya cukup verifikasi wajah dan ktpagar mudah digunakan kalau harus scan qr code kasihan warga yang berada di daerah terpencil atau beda pulau harus ke disdukcapil,Neutral
aplikas apaan inipelayanan publik tapi setiap kali buka loading trsujung nya gagalpaket data seluler fullwifi ada masih saja mlehoi !,Negative
aplikasinya sangat bagus untuk di era modern sekarang jika lupa membawa identitas diri tidak perlu pulang untuk mengambil lagi di rumah,Positive
payah sampai rumah aplikasi nya tidak bisa di buka tulisan nya jaringannya tidak stabil padahal kuota banyak pemancar bts dekat bagaimana ini buat apa coba ada ikd di hp ? tolong diperbaiki lagi sistem nya terima kasih,Negative
sangat banyak manfaatnya karena memuat semya dokumenduk saya fan keluarga sehingga memudahkan pelayanan publik apapun cukup buka hp disini tersedia berbagai menu misalnya untuk laporan anggota keluarga yang lahir meninggal dsb tidak perlu repot datang ke dukcapil cukup lapor dari aplikasi ini saya dapat dokumen sangat membahagiakan hati saya dan keluarga dukcapil mantap benar hadir untuk urus rakyat,Positive
baik tapi enggak tau caranya,Negative
enggak jelas bikin repot kalo mau digital mengapai masih perlu scan qr ke dukcapil sama saja repot,Negative
dibuka pun tak bisa aplikasi nya tipikal aplikasi pemerintah orang itu nya makan tahi semua orang tolol,Negative
ini kenapa kalo pakai data seluler enggak bisa dibuka ya hanya memuat terus,Neutral
kenapa ya enggak bisa buka ktp digital nya muter muter terus ,Neutral
parah sekarang enggak busa dibuka kesalahan koneksi terus mohon diperbaiki !,Negative
untuk aplikasi ikd sangat baik dan praktis bagi yang bisa digital dan punya hp tapi aplikasi ikd kok susah di buka cuma mutar dan keluar caba lagi timbulnya,Positive
bpk ibu kalau pakai kartu tri enggak mau login,Neutral
alhamdulillah sudah berhasil login untuk yang binggung mengenai scan barcode nya itu harus datang langsung ke dukcapil ktp terdaftar karena harus scan dari komputer dukcapil nya dan setau saya belum semua daerah bisa baru di uji cobakan di beberapa kota besar saja sleman di i yogyakarta sudah bisa semoga infonya bisa membantu ,Positive
